filename,width,height,class,xmin,ymin,xmax,ymax
00000825.jpg,1024,1024,pickup,698,846,733,892
00000508.jpg,1024,1024,car,104,206,137,243
00000508.jpg,1024,1024,camping car,128,262,174,335
00000508.jpg,1024,1024,car,527,287,558,329
00000508.jpg,1024,1024,camping car,751,318,795,376
00000508.jpg,1024,1024,car,111,314,147,364
00000508.jpg,1024,1024,car,493,387,526,428
00000508.jpg,1024,1024,camping car,545,240,599,324
00000508.jpg,1024,1024,pickup,632,651,670,705
00000044.jpg,1024,1024,car,113,22,163,51
00000044.jpg,1024,1024,pickup,226,386,278,416
00000044.jpg,1024,1024,car,248,429,298,459
00000044.jpg,1024,1024,pickup,438,362,482,377
00000044.jpg,1024,1024,car,489,362,528,377
00000044.jpg,1024,1024,pickup,637,-26,655,18
00000044.jpg,1024,1024,pickup,827,37,878,56
00000044.jpg,1024,1024,car,833,176,856,215
00000044.jpg,1024,1024,pickup,858,188,875,238
00000044.jpg,1024,1024,boat,826,223,851,284
00000044.jpg,1024,1024,camping car,854,254,878,302
00000044.jpg,1024,1024,boat,571,608,633,649
00000044.jpg,1024,1024,pickup,594,634,643,664
00000044.jpg,1024,1024,car,647,803,694,831
00000044.jpg,1024,1024,boat,700,774,762,813
00000044.jpg,1024,1024,car,702,830,745,857
00000044.jpg,1024,1024,pickup,10,613,41,672
00001251.jpg,1024,1024,tractor,349,771,372,805
00000431.jpg,1024,1024,car,26,680,66,711
00000431.jpg,1024,1024,boat,59,421,85,466
00000431.jpg,1024,1024,camping car,323,570,344,614
00000431.jpg,1024,1024,pickup,189,423,232,441
00000431.jpg,1024,1024,camping car,64,348,83,415
00000431.jpg,1024,1024,car,394,136,436,159
00000431.jpg,1024,1024,pickup,416,102,462,121
00000422.jpg,1024,1024,camping car,959,43,1007,123
00001133.jpg,1024,1024,pickup,67,650,117,685
00001133.jpg,1024,1024,car,295,828,313,870
00001133.jpg,1024,1024,camping car,818,496,844,531
00001133.jpg,1024,1024,camping car,767,248,803,333
00001133.jpg,1024,1024,camping car,428,276,459,356
00001149.jpg,1024,1024,car,38,324,71,340
00000135.jpg,1024,1024,other,140,146,169,220
00000135.jpg,1024,1024,other,370,347,424,471
00000135.jpg,1024,1024,other,152,440,182,544
00000135.jpg,1024,1024,other,94,712,133,794
00000135.jpg,1024,1024,other,82,840,115,899
00000135.jpg,1024,1024,other,141,948,167,994
00000855.jpg,1024,1024,car,513,668,549,700
00000855.jpg,1024,1024,pickup,506,699,547,738
00000855.jpg,1024,1024,pickup,916,165,947,201
00000880.jpg,1024,1024,car,31,253,70,279
00000880.jpg,1024,1024,camping car,484,13,564,50
00000880.jpg,1024,1024,car,565,9,609,34
00000880.jpg,1024,1024,car,763,476,801,505
00000889.jpg,1024,1024,car,779,96,812,131
00000889.jpg,1024,1024,camping car,778,130,822,174
00001027.jpg,1024,1024,pickup,914,986,951,1024
00001027.jpg,1024,1024,camping car,923,750,973,777
00001027.jpg,1024,1024,truck,589,605,654,660
00001027.jpg,1024,1024,tractor,434,361,492,406
00001027.jpg,1024,1024,truck,386,523,454,584
00001027.jpg,1024,1024,truck,531,222,559,293
00001027.jpg,1024,1024,pickup,596,248,612,287
00001027.jpg,1024,1024,car,713,218,733,259
00001027.jpg,1024,1024,camping car,895,542,949,577
00001065.jpg,1024,1024,pickup,350,23,370,68
00001065.jpg,1024,1024,pickup,391,26,415,72
00001088.jpg,1024,1024,pickup,652,84,671,131
00001164.jpg,1024,1024,pickup,51,19,100,46
00001168.jpg,1024,1024,pickup,637,833,688,853
00000099.jpg,1024,1024,plane,424,151,540,245
00001098.jpg,1024,1024,car,462,465,501,511
00001098.jpg,1024,1024,car,360,649,398,690
00001098.jpg,1024,1024,car,556,686,598,732
00001098.jpg,1024,1024,car,569,721,606,762
00001098.jpg,1024,1024,car,780,401,814,444
00001098.jpg,1024,1024,car,669,256,706,296
00001098.jpg,1024,1024,truck,823,10,903,96
00001098.jpg,1024,1024,car,734,117,771,161
00000566.jpg,1024,1024,pickup,61,308,103,336
00000984.jpg,1024,1024,car,809,951,836,987
00000662.jpg,1024,1024,car,5,304,49,321
00000662.jpg,1024,1024,car,821,94,862,109
00000533.jpg,1024,1024,tractor,217,148,252,195
00000533.jpg,1024,1024,car,55,61,80,104
00000533.jpg,1024,1024,car,86,62,106,100
00000533.jpg,1024,1024,pickup,112,56,138,103
00000986.jpg,1024,1024,pickup,661,114,712,149
00000419.jpg,1024,1024,tractor,415,765,459,811
00001046.jpg,1024,1024,car,128,154,166,183
00001046.jpg,1024,1024,camping car,689,165,780,192
00000021.jpg,1024,1024,truck,736,109,801,133
00000021.jpg,1024,1024,car,745,22,788,40
00001135.jpg,1024,1024,tractor,167,85,212,116
00001135.jpg,1024,1024,truck,216,139,382,165
00000669.jpg,1024,1024,car,895,826,911,864
00000281.jpg,1024,1024,pickup,792,713,815,763
00000281.jpg,1024,1024,camping car,788,641,819,702
00000281.jpg,1024,1024,car,424,867,463,884
00000281.jpg,1024,1024,other,537,1013,577,1024
00000848.jpg,1024,1024,camping car,112,708,161,751
00000848.jpg,1024,1024,other,205,958,243,1019
00000243.jpg,1024,1024,pickup,255,86,287,132
00000354.jpg,1024,1024,car,348,9,362,47
00000354.jpg,1024,1024,pickup,393,55,414,100
00000354.jpg,1024,1024,car,286,528,307,571
00000354.jpg,1024,1024,car,846,740,874,784
00001152.jpg,1024,1024,tractor,739,729,784,771
00000270.jpg,1024,1024,tractor,544,4,568,39
00000293.jpg,1024,1024,pickup,853,561,893,610
00000383.jpg,1024,1024,pickup,224,440,240,486
00000730.jpg,1024,1024,truck,77,900,152,941
00001207.jpg,1024,1024,pickup,563,230,604,247
00000816.jpg,1024,1024,car,475,746,514,781
00000816.jpg,1024,1024,car,790,669,827,698
00000537.jpg,1024,1024,car,593,227,634,252
00001234.jpg,1024,1024,pickup,505,676,526,722
00001234.jpg,1024,1024,pickup,502,726,522,765
00001234.jpg,1024,1024,car,704,467,746,487
00001113.jpg,1024,1024,pickup,850,148,902,181
00001082.jpg,1024,1024,tractor,223,951,253,982
00000192.jpg,1024,1024,car,87,85,129,106
00000192.jpg,1024,1024,car,47,286,85,303
00000192.jpg,1024,1024,other,119,376,177,402
00000192.jpg,1024,1024,other,22,453,86,509
00000716.jpg,1024,1024,truck,157,914,345,941
00000716.jpg,1024,1024,pickup,755,897,798,912
00000716.jpg,1024,1024,pickup,697,895,738,909
00000085.jpg,1024,1024,car,53,567,93,605
00000085.jpg,1024,1024,car,334,632,371,671
00000085.jpg,1024,1024,car,365,603,405,639
00000085.jpg,1024,1024,van,363,63,395,105
00000085.jpg,1024,1024,pickup,432,198,471,243
00000085.jpg,1024,1024,car,438,21,475,57
00000085.jpg,1024,1024,car,874,516,910,563
00000085.jpg,1024,1024,car,750,369,772,411
00000085.jpg,1024,1024,car,493,715,538,751
00000085.jpg,1024,1024,pickup,735,825,777,871
00000085.jpg,1024,1024,car,459,943,486,981
00000085.jpg,1024,1024,car,396,973,435,999
00001213.jpg,1024,1024,car,501,673,520,712
00000601.jpg,1024,1024,pickup,706,473,728,511
00000601.jpg,1024,1024,pickup,571,858,589,908
00000601.jpg,1024,1024,boat,733,459,765,522
00000601.jpg,1024,1024,truck,787,459,807,517
00000601.jpg,1024,1024,camping car,813,464,836,529
00000601.jpg,1024,1024,truck,803,854,828,927
00001235.jpg,1024,1024,tractor,569,77,621,115
00001235.jpg,1024,1024,pickup,535,134,586,152
00001235.jpg,1024,1024,truck,243,541,275,595
00001235.jpg,1024,1024,camping car,546,809,579,860
00000995.jpg,1024,1024,pickup,454,787,478,836
00000637.jpg,1024,1024,boat,40,530,93,551
00000637.jpg,1024,1024,pickup,154,547,208,563
00000637.jpg,1024,1024,pickup,265,522,309,552
00000637.jpg,1024,1024,camping car,135,610,224,669
00000637.jpg,1024,1024,pickup,472,705,522,733
00000715.jpg,1024,1024,car,263,920,302,937
00000715.jpg,1024,1024,car,367,873,409,897
00000448.jpg,1024,1024,tractor,596,106,625,125
00000448.jpg,1024,1024,camping car,168,138,200,191
00001090.jpg,1024,1024,car,777,276,819,295
00001090.jpg,1024,1024,pickup,684,249,740,272
00000155.jpg,1024,1024,car,645,308,698,327
00000263.jpg,1024,1024,boat,387,326,456,348
00000263.jpg,1024,1024,car,466,440,512,458
00000263.jpg,1024,1024,camping car,453,82,482,159
00000438.jpg,1024,1024,pickup,448,914,498,932
00000438.jpg,1024,1024,camping car,496,268,570,289
00000438.jpg,1024,1024,pickup,657,263,708,280
00000924.jpg,1024,1024,boat,745,549,766,587
00000924.jpg,1024,1024,tractor,978,653,1012,689
00000636.jpg,1024,1024,van,707,836,742,881
00000636.jpg,1024,1024,truck,627,907,722,955
00000636.jpg,1024,1024,pickup,619,860,683,901
00000648.jpg,1024,1024,truck,115,562,146,717
00000648.jpg,1024,1024,car,188,611,203,650
00000648.jpg,1024,1024,car,98,305,115,351
00000648.jpg,1024,1024,car,196,135,214,171
00000648.jpg,1024,1024,car,127,105,145,144
00000321.jpg,1024,1024,car,660,720,682,765
00000915.jpg,1024,1024,other,686,626,718,717
00001187.jpg,1024,1024,car,667,234,711,263
00000312.jpg,1024,1024,tractor,457,862,500,911
00000312.jpg,1024,1024,truck,462,751,487,816
00000312.jpg,1024,1024,camping car,550,766,581,811
00000312.jpg,1024,1024,pickup,528,823,549,876
00000312.jpg,1024,1024,other,500,836,528,893
00000312.jpg,1024,1024,truck,585,795,612,849
00000312.jpg,1024,1024,other,660,860,705,904
00000312.jpg,1024,1024,other,644,783,660,817
00000168.jpg,1024,1024,pickup,187,707,223,743
00000168.jpg,1024,1024,camping car,365,775,408,813
00000168.jpg,1024,1024,pickup,521,794,554,836
00000104.jpg,1024,1024,boat,871,936,907,975
00000104.jpg,1024,1024,car,429,32,465,70
00000104.jpg,1024,1024,car,244,24,277,57
00000992.jpg,1024,1024,truck,119,813,186,856
00001084.jpg,1024,1024,truck,227,789,295,810
00001084.jpg,1024,1024,camping car,105,930,166,961
00001084.jpg,1024,1024,truck,339,928,365,1015
00000588.jpg,1024,1024,car,815,222,836,262
00000556.jpg,1024,1024,camping car,585,68,651,119
00000556.jpg,1024,1024,car,804,118,845,148
00000262.jpg,1024,1024,camping car,89,383,153,404
00000262.jpg,1024,1024,car,238,279,257,323
00000262.jpg,1024,1024,car,385,-3,422,22
00000262.jpg,1024,1024,boat,847,43,874,81
00000289.jpg,1024,1024,tractor,664,20,718,46
00001109.jpg,1024,1024,tractor,491,636,528,675
00001109.jpg,1024,1024,car,500,555,546,586
00001109.jpg,1024,1024,car,423,787,441,830
00000903.jpg,1024,1024,tractor,954,669,985,696
00000858.jpg,1024,1024,car,148,669,185,704
00000076.jpg,1024,1024,car,980,492,1016,509
00000076.jpg,1024,1024,car,976,514,1014,532
00000671.jpg,1024,1024,car,449,415,493,433
00000881.jpg,1024,1024,car,404,75,446,105
00000881.jpg,1024,1024,car,62,657,91,690
00000881.jpg,1024,1024,pickup,432,435,481,471
00000881.jpg,1024,1024,car,1,355,32,396
00000881.jpg,1024,1024,car,608,-5,651,21
00000031.jpg,1024,1024,pickup,254,839,298,859
00000965.jpg,1024,1024,car,73,145,90,183
00000965.jpg,1024,1024,truck,74,531,102,595
00000965.jpg,1024,1024,car,322,243,339,287
00000695.jpg,1024,1024,van,411,793,455,815
00000190.jpg,1024,1024,pickup,837,235,858,283
00000190.jpg,1024,1024,car,548,638,594,660
00000190.jpg,1024,1024,car,485,512,526,529
00000190.jpg,1024,1024,pickup,483,489,534,506
00000562.jpg,1024,1024,van,644,468,693,493
00000562.jpg,1024,1024,pickup,31,573,82,605
00000562.jpg,1024,1024,truck,804,455,899,482
00000079.jpg,1024,1024,pickup,171,64,196,105
00000079.jpg,1024,1024,car,418,842,433,886
00000211.jpg,1024,1024,boat,227,269,268,285
00000211.jpg,1024,1024,boat,141,210,184,228
00000211.jpg,1024,1024,boat,53,214,89,232
00000211.jpg,1024,1024,car,73,237,94,272
00000211.jpg,1024,1024,car,94,218,143,235
00000211.jpg,1024,1024,pickup,98,251,145,277
00000211.jpg,1024,1024,van,143,228,191,253
00000211.jpg,1024,1024,car,225,204,267,242
00000211.jpg,1024,1024,car,5,659,47,683
00000060.jpg,1024,1024,plane,119,263,217,332
00000617.jpg,1024,1024,van,802,5,821,59
00000617.jpg,1024,1024,pickup,845,7,865,45
00000617.jpg,1024,1024,pickup,755,7,774,55
00001255.jpg,1024,1024,car,818,324,858,340
00000161.jpg,1024,1024,car,863,645,908,663
00000161.jpg,1024,1024,pickup,866,708,885,749
00000161.jpg,1024,1024,car,945,707,963,752
00000161.jpg,1024,1024,van,967,703,988,754
00001216.jpg,1024,1024,tractor,307,490,367,532
00001216.jpg,1024,1024,other,722,591,771,648
00001216.jpg,1024,1024,tractor,885,404,933,435
00000384.jpg,1024,1024,pickup,877,11,892,65
00000297.jpg,1024,1024,tractor,264,264,312,304
00000297.jpg,1024,1024,tractor,154,350,197,378
00000297.jpg,1024,1024,other,132,245,164,277
00000297.jpg,1024,1024,other,135,304,193,360
00000297.jpg,1024,1024,other,225,184,312,225
00000297.jpg,1024,1024,other,275,367,298,398
00000297.jpg,1024,1024,truck,319,366,344,427
00000297.jpg,1024,1024,truck,174,457,223,477
00000297.jpg,1024,1024,truck,278,148,327,187
00000297.jpg,1024,1024,camping car,167,380,197,433
00000391.jpg,1024,1024,other,303,48,330,74
00000391.jpg,1024,1024,pickup,316,53,365,95
00000391.jpg,1024,1024,plane,830,433,972,552
00000391.jpg,1024,1024,other,725,957,779,1010
00000230.jpg,1024,1024,camping car,727,198,751,246
00000230.jpg,1024,1024,camping car,668,276,694,327
00000230.jpg,1024,1024,pickup,852,444,891,465
00000230.jpg,1024,1024,pickup,927,455,967,477
00000230.jpg,1024,1024,pickup,986,378,1024,394
00000230.jpg,1024,1024,pickup,194,798,244,818
00000306.jpg,1024,1024,pickup,162,436,207,467
00000306.jpg,1024,1024,pickup,131,481,157,525
00000306.jpg,1024,1024,car,100,466,122,501
00000306.jpg,1024,1024,camping car,87,369,115,434
00000306.jpg,1024,1024,pickup,124,266,170,290
00000306.jpg,1024,1024,car,881,174,916,189
00000020.jpg,1024,1024,car,288,281,326,305
00000084.jpg,1024,1024,boat,36,27,92,68
00000375.jpg,1024,1024,truck,429,978,461,1021
00000575.jpg,1024,1024,boat,522,71,568,131
00000575.jpg,1024,1024,camping car,453,148,495,219
00000240.jpg,1024,1024,other,549,133,598,161
00000240.jpg,1024,1024,car,455,165,493,176
00000240.jpg,1024,1024,car,587,423,608,468
00000142.jpg,1024,1024,car,485,415,514,458
00000142.jpg,1024,1024,car,881,539,898,577
00000142.jpg,1024,1024,car,428,781,462,794
00000142.jpg,1024,1024,boat,648,127,698,150
00000746.jpg,1024,1024,car,49,208,69,249
00000746.jpg,1024,1024,car,161,679,177,720
00000746.jpg,1024,1024,truck,103,556,168,578
00000746.jpg,1024,1024,car,484,888,524,905
00000746.jpg,1024,1024,car,810,710,828,747
00000553.jpg,1024,1024,car,665,29,686,70
00000181.jpg,1024,1024,truck,320,111,392,148
00000181.jpg,1024,1024,camping car,221,88,294,125
00000181.jpg,1024,1024,camping car,150,134,189,199
00000181.jpg,1024,1024,truck,170,323,229,383
00000181.jpg,1024,1024,car,66,343,105,375
00000181.jpg,1024,1024,camping car,596,710,621,749
00000181.jpg,1024,1024,camping car,622,714,658,759
00000181.jpg,1024,1024,pickup,637,667,659,707
00000181.jpg,1024,1024,car,713,643,732,680
00000181.jpg,1024,1024,camping car,708,686,734,722
00000181.jpg,1024,1024,camping car,750,673,816,711
00000181.jpg,1024,1024,car,779,638,821,664
00000181.jpg,1024,1024,car,801,625,843,655
00000181.jpg,1024,1024,camping car,461,572,548,593
00000457.jpg,1024,1024,tractor,205,273,231,307
00000457.jpg,1024,1024,camping car,739,509,800,534
00000457.jpg,1024,1024,camping car,511,525,567,563
00000810.jpg,1024,1024,car,430,273,471,289
00001142.jpg,1024,1024,car,171,513,194,556
00001041.jpg,1024,1024,car,182,9,218,50
00000476.jpg,1024,1024,car,65,40,109,88
00000476.jpg,1024,1024,pickup,78,983,120,1024
00000476.jpg,1024,1024,car,446,760,477,798
00000476.jpg,1024,1024,camping car,536,655,590,718
00000476.jpg,1024,1024,truck,601,534,720,686
00000476.jpg,1024,1024,car,782,360,810,395
00000476.jpg,1024,1024,car,544,368,578,405
00000491.jpg,1024,1024,car,194,291,241,315
00000491.jpg,1024,1024,car,261,248,299,260
00000459.jpg,1024,1024,camping car,385,258,470,284
00000567.jpg,1024,1024,van,135,733,179,788
00000567.jpg,1024,1024,car,349,431,389,447
00000567.jpg,1024,1024,car,396,443,441,458
00000930.jpg,1024,1024,pickup,202,603,252,648
00000930.jpg,1024,1024,other,87,725,127,760
00000930.jpg,1024,1024,car,619,663,652,695
00000930.jpg,1024,1024,car,519,557,562,572
00000930.jpg,1024,1024,pickup,494,500,543,540
00000930.jpg,1024,1024,camping car,332,145,360,234
00000930.jpg,1024,1024,other,303,236,322,268
00000930.jpg,1024,1024,pickup,376,176,398,230
00000930.jpg,1024,1024,car,403,189,420,230
00001140.jpg,1024,1024,pickup,132,592,154,643
00000463.jpg,1024,1024,boat,386,88,422,137
00000463.jpg,1024,1024,pickup,330,54,375,97
00000463.jpg,1024,1024,car,189,126,210,171
00000463.jpg,1024,1024,camping car,349,229,396,250
00000463.jpg,1024,1024,pickup,616,204,663,220
00000463.jpg,1024,1024,car,532,275,555,320
00000463.jpg,1024,1024,pickup,644,380,700,396
00000463.jpg,1024,1024,car,673,2,710,18
00000463.jpg,1024,1024,car,596,683,634,698
00000463.jpg,1024,1024,car,608,705,641,723
00000463.jpg,1024,1024,pickup,598,721,650,745
00000463.jpg,1024,1024,camping car,374,964,426,1014
00000463.jpg,1024,1024,car,423,1010,458,1024
00000204.jpg,1024,1024,pickup,935,141,981,186
00000092.jpg,1024,1024,van,613,123,650,163
00000092.jpg,1024,1024,car,1,529,39,545
00000622.jpg,1024,1024,car,947,910,993,926
00000622.jpg,1024,1024,car,544,830,559,870
00001018.jpg,1024,1024,truck,344,77,395,228
00000428.jpg,1024,1024,car,105,186,128,224
00000428.jpg,1024,1024,truck,554,391,725,447
00000910.jpg,1024,1024,pickup,906,992,954,1015
00000225.jpg,1024,1024,tractor,71,579,112,618
00000225.jpg,1024,1024,other,122,612,150,637
00000225.jpg,1024,1024,tractor,677,356,708,391
00001200.jpg,1024,1024,car,845,84,884,116
00001200.jpg,1024,1024,camping car,877,105,939,155
00000154.jpg,1024,1024,car,509,520,533,550
00000154.jpg,1024,1024,camping car,658,359,684,427
00000154.jpg,1024,1024,car,806,255,841,274
00000154.jpg,1024,1024,car,841,260,881,275
00000154.jpg,1024,1024,pickup,835,321,877,336
00000154.jpg,1024,1024,other,880,147,898,183
00000154.jpg,1024,1024,tractor,945,127,972,146
00000154.jpg,1024,1024,car,1001,114,1021,141
00000154.jpg,1024,1024,car,1003,73,1021,107
00000154.jpg,1024,1024,car,960,454,992,491
00000154.jpg,1024,1024,pickup,991,505,1019,542
00000154.jpg,1024,1024,pickup,887,503,903,545
00000154.jpg,1024,1024,camping car,923,9,942,57
00000154.jpg,1024,1024,car,894,3,915,39
00001025.jpg,1024,1024,pickup,729,291,772,339
00001025.jpg,1024,1024,pickup,703,312,739,361
00001025.jpg,1024,1024,camping car,680,255,729,326
00001025.jpg,1024,1024,camping car,658,287,695,335
00000826.jpg,1024,1024,car,896,92,938,130
00000826.jpg,1024,1024,car,1007,690,1024,726
00000818.jpg,1024,1024,car,516,329,555,363
00000472.jpg,1024,1024,other,8,45,94,127
00001104.jpg,1024,1024,tractor,778,454,803,485
00000441.jpg,1024,1024,other,68,285,98,325
00000441.jpg,1024,1024,other,326,272,405,316
00000441.jpg,1024,1024,pickup,475,252,524,286
00001063.jpg,1024,1024,tractor,645,777,688,818
00001237.jpg,1024,1024,van,232,255,282,276
00001237.jpg,1024,1024,car,246,285,265,336
00001237.jpg,1024,1024,boat,264,287,295,336
00001237.jpg,1024,1024,camping car,283,357,337,388
00001237.jpg,1024,1024,camping car,260,398,289,446
00001237.jpg,1024,1024,tractor,197,222,228,264
00000027.jpg,1024,1024,car,26,203,45,240
00000027.jpg,1024,1024,car,26,249,44,293
00000027.jpg,1024,1024,car,287,261,305,298
00000027.jpg,1024,1024,boat,493,262,524,332
00000027.jpg,1024,1024,pickup,676,352,729,373
00000027.jpg,1024,1024,pickup,664,401,728,419
00000027.jpg,1024,1024,pickup,605,539,655,559
00000027.jpg,1024,1024,car,831,530,872,577
00000027.jpg,1024,1024,boat,876,419,930,435
00000027.jpg,1024,1024,pickup,854,496,905,513
00000027.jpg,1024,1024,car,1013,66,1024,93
00000027.jpg,1024,1024,pickup,807,691,842,736
00000027.jpg,1024,1024,van,567,754,612,794
00000027.jpg,1024,1024,camping car,202,546,262,571
00000027.jpg,1024,1024,car,92,496,131,516
00000027.jpg,1024,1024,car,82,658,120,691
00000421.jpg,1024,1024,truck,552,672,579,748
00000370.jpg,1024,1024,pickup,445,698,489,714
00000370.jpg,1024,1024,car,821,557,857,572
00000370.jpg,1024,1024,pickup,842,387,895,412
00000370.jpg,1024,1024,car,879,656,900,704
00000710.jpg,1024,1024,truck,18,126,41,173
00000710.jpg,1024,1024,other,266,833,301,925
00000120.jpg,1024,1024,boat,516,270,558,319
00000120.jpg,1024,1024,boat,523,317,553,356
00000120.jpg,1024,1024,car,523,94,544,139
00000654.jpg,1024,1024,car,197,759,231,792
00000654.jpg,1024,1024,car,390,603,418,638
00000654.jpg,1024,1024,car,480,508,515,544
00000654.jpg,1024,1024,van,563,406,599,451
00000654.jpg,1024,1024,car,613,310,646,343
00000654.jpg,1024,1024,car,716,263,750,291
00000654.jpg,1024,1024,car,836,118,880,147
00000654.jpg,1024,1024,car,940,74,967,104
00001218.jpg,1024,1024,boat,740,204,768,250
00001218.jpg,1024,1024,pickup,458,56,483,108
00000284.jpg,1024,1024,pickup,775,554,816,593
00000284.jpg,1024,1024,car,690,579,737,625
00000284.jpg,1024,1024,camping car,676,655,714,695
00000284.jpg,1024,1024,pickup,718,693,766,727
00000284.jpg,1024,1024,other,819,727,847,791
00000284.jpg,1024,1024,truck,728,868,783,1014
00000284.jpg,1024,1024,tractor,840,904,870,942
00000284.jpg,1024,1024,truck,830,986,858,1024
00000514.jpg,1024,1024,pickup,299,731,342,777
00000514.jpg,1024,1024,other,686,671,732,706
00000514.jpg,1024,1024,car,698,603,734,649
00000514.jpg,1024,1024,car,761,709,791,749
00000939.jpg,1024,1024,truck,15,755,144,891
00000939.jpg,1024,1024,car,286,657,320,697
00000939.jpg,1024,1024,pickup,304,566,349,615
00000939.jpg,1024,1024,car,418,478,459,520
00000939.jpg,1024,1024,car,585,269,621,309
00000250.jpg,1024,1024,pickup,231,426,250,468
00000250.jpg,1024,1024,car,605,540,622,580
00000647.jpg,1024,1024,pickup,411,742,434,789
00000647.jpg,1024,1024,car,225,479,263,493
00000647.jpg,1024,1024,other,983,473,1021,513
00000647.jpg,1024,1024,pickup,558,949,581,994
00000146.jpg,1024,1024,boat,160,797,219,824
00000146.jpg,1024,1024,car,222,799,267,817
00000146.jpg,1024,1024,car,415,789,454,807
00000146.jpg,1024,1024,car,454,848,497,877
00000146.jpg,1024,1024,car,468,912,512,933
00000146.jpg,1024,1024,car,518,900,561,920
00001166.jpg,1024,1024,pickup,473,401,524,422
00000187.jpg,1024,1024,car,883,367,905,415
00000390.jpg,1024,1024,other,760,547,833,628
00000390.jpg,1024,1024,other,681,618,760,694
00000390.jpg,1024,1024,other,583,689,685,783
00000310.jpg,1024,1024,truck,333,670,429,703
00000310.jpg,1024,1024,camping car,363,586,434,608
00001095.jpg,1024,1024,tractor,271,105,304,153
00000458.jpg,1024,1024,car,256,992,301,1011
00000458.jpg,1024,1024,boat,126,752,175,779
00000820.jpg,1024,1024,car,2,962,44,983
00000820.jpg,1024,1024,camping car,216,310,250,368
00000820.jpg,1024,1024,pickup,196,377,228,414
00000820.jpg,1024,1024,car,15,238,33,277
00000820.jpg,1024,1024,car,462,101,500,126
00000820.jpg,1024,1024,car,455,212,499,232
00000083.jpg,1024,1024,boat,0,361,56,413
00001102.jpg,1024,1024,camping car,216,844,244,930
00000683.jpg,1024,1024,boat,273,28,323,60
00000977.jpg,1024,1024,pickup,553,91,570,139
00001172.jpg,1024,1024,pickup,671,221,722,244
00001172.jpg,1024,1024,car,748,220,790,236
00001170.jpg,1024,1024,tractor,735,780,776,809
00001170.jpg,1024,1024,truck,611,876,691,909
00001170.jpg,1024,1024,pickup,550,864,602,885
00001091.jpg,1024,1024,other,542,743,570,795
00001091.jpg,1024,1024,pickup,475,720,501,765
00001091.jpg,1024,1024,tractor,538,610,574,654
00001091.jpg,1024,1024,car,932,646,957,686
00000619.jpg,1024,1024,car,46,344,64,381
00000582.jpg,1024,1024,car,239,86,267,125
00000582.jpg,1024,1024,car,134,482,167,517
00001004.jpg,1024,1024,pickup,82,233,133,253
00001004.jpg,1024,1024,other,62,408,93,475
00000892.jpg,1024,1024,other,626,481,655,544
00000481.jpg,1024,1024,van,646,346,682,393
00000568.jpg,1024,1024,van,677,581,722,625
00000568.jpg,1024,1024,car,713,430,741,471
00000568.jpg,1024,1024,camping car,707,603,730,651
00000982.jpg,1024,1024,tractor,739,134,780,171
00000517.jpg,1024,1024,pickup,208,14,260,57
00000517.jpg,1024,1024,pickup,170,57,213,97
00000517.jpg,1024,1024,camping car,191,70,239,117
00000517.jpg,1024,1024,car,215,392,254,426
00000517.jpg,1024,1024,pickup,557,739,598,783
00000517.jpg,1024,1024,camping car,494,685,574,760
00000641.jpg,1024,1024,pickup,62,471,85,512
00000641.jpg,1024,1024,camping car,66,417,86,461
00000176.jpg,1024,1024,pickup,808,330,854,359
00000176.jpg,1024,1024,car,876,367,921,394
00000176.jpg,1024,1024,camping car,686,335,711,377
00000176.jpg,1024,1024,pickup,898,566,947,594
00000176.jpg,1024,1024,pickup,874,624,918,654
00000176.jpg,1024,1024,car,748,633,794,663
00000176.jpg,1024,1024,pickup,846,985,873,1024
00000176.jpg,1024,1024,camping car,701,902,762,937
00000845.jpg,1024,1024,car,88,237,127,278
00000845.jpg,1024,1024,car,194,384,236,427
00001059.jpg,1024,1024,car,758,124,783,168
00001059.jpg,1024,1024,camping car,664,90,700,157
00001059.jpg,1024,1024,car,628,151,651,194
00000461.jpg,1024,1024,car,391,844,430,866
00000461.jpg,1024,1024,tractor,15,387,46,412
00000461.jpg,1024,1024,camping car,325,737,344,773
00000461.jpg,1024,1024,pickup,715,694,735,748
00000461.jpg,1024,1024,pickup,527,686,547,735
00000461.jpg,1024,1024,car,911,713,926,748
00001122.jpg,1024,1024,car,567,285,588,325
00001131.jpg,1024,1024,camping car,727,463,769,499
00001131.jpg,1024,1024,truck,712,534,757,553
00000883.jpg,1024,1024,car,265,428,312,464
00000883.jpg,1024,1024,car,287,480,328,515
00000883.jpg,1024,1024,camping car,722,319,825,375
00000883.jpg,1024,1024,pickup,881,321,930,356
00000781.jpg,1024,1024,pickup,820,261,843,315
00000252.jpg,1024,1024,car,18,253,43,289
00000572.jpg,1024,1024,other,660,641,676,673
00000572.jpg,1024,1024,tractor,677,630,711,661
00000572.jpg,1024,1024,pickup,162,461,196,510
00000572.jpg,1024,1024,car,107,566,145,596
00000572.jpg,1024,1024,car,152,558,199,580
00000572.jpg,1024,1024,camping car,191,591,237,667
00000569.jpg,1024,1024,car,870,567,916,592
00000906.jpg,1024,1024,camping car,729,303,787,381
00000087.jpg,1024,1024,car,723,253,758,276
00000087.jpg,1024,1024,pickup,880,810,902,862
00000087.jpg,1024,1024,car,791,445,829,483
00000087.jpg,1024,1024,pickup,970,151,989,195
